"id","image_url","x","y","is_hand","is_note","word"
850,"Master_00850.jpg",406,194,1,1,"-i-"
851,"Master_00851.jpg",405,196,1,1,"-i-"
852,"Master_00852.jpg",404,175,1,1,"-i-"
853,"Master_00853.jpg",411,204,1,1,"-i-"
854,"Master_00854.jpg",405,202,1,1,"-i-"
855,"Master_00855.jpg",407,205,1,1,"-i-"
856,"Master_00856.jpg",400,207,1,1,"-i-"
857,"Master_00857.jpg",407,207,1,1,"-i-"
858,"Master_00858.jpg",405,216,1,1,"-i-"
859,"Master_00859.jpg",405,214,1,1,"-i-"
860,"Master_00860.jpg",408,217,1,1,"-i-"
861,"Master_00861.jpg",404,215,1,1,"-i-"
862,"Master_00862.jpg",400,223,1,1,"-i-"
863,"Master_00863.jpg",389,221,1,1,"-i-"
864,"Master_00864.jpg",395,221,1,1,"-i-"
865,"Master_00865.jpg",393,223,1,1,"-i-"
866,"Master_00866.jpg",394,221,1,1,"-i-"
867,"Master_00867.jpg",389,222,1,1,"-i-"
868,"Master_00868.jpg",384,226,1,1,"-i-"
869,"Master_00869.jpg",390,228,1,1,"-i-"
870,"Master_00870.jpg",389,231,1,1,"-i-"
871,"Master_00871.jpg",390,234,1,1,"-i-"
872,"Master_00872.jpg",388,237,1,1,"-i-"
873,"Master_00873.jpg",389,236,1,1,"-i-"
874,"Master_00874.jpg",387,238,1,1,"-i-"
875,"Master_00875.jpg",393,242,1,1,"-i-"
876,"Master_00876.jpg",385,245,1,1,"-i-"
877,"Master_00877.jpg",387,247,1,1,"-i-"
878,"Master_00878.jpg",383,251,1,1,"-i-"
879,"Master_00879.jpg",382,248,1,1,"-i-"
880,"Master_00880.jpg",380,254,1,1,"-i-"
881,"Master_00881.jpg",379,254,1,1,"-i-"
882,"Master_00882.jpg",-1,-1,0,1,"-i-"
883,"Master_00883.jpg",369,262,1,1,"-i-"
884,"Master_00884.jpg",368,261,1,1,"-i-"
885,"Master_00885.jpg",365,261,1,1,"-i-"
886,"Master_00886.jpg",364,267,1,1,"-i-"
887,"Master_00887.jpg",363,273,1,1,"-i-"
888,"Master_00888.jpg",359,273,1,1,"-i-"
889,"Master_00889.jpg",359,277,1,1,"-i-"
890,"Master_00890.jpg",360,280,1,1,"-i-"
891,"Master_00891.jpg",360,288,1,1,"-i-"
892,"Master_00892.jpg",352,293,1,1,"-i-"
893,"Master_00893.jpg",356,295,1,1,"-i-"
894,"Master_00894.jpg",355,298,1,1,"-i-"
895,"Master_00895.jpg",351,307,1,1,"-i-"
896,"Master_00896.jpg",348,311,1,1,"-i-"
897,"Master_00897.jpg",342,315,1,1,"-i-"
898,"Master_00898.jpg",337,317,1,1,"-i-"
899,"Master_00899.jpg",350,138,1,1,"-i-"
900,"Master_00900.jpg",317,331,1,1,"-i-"
901,"Master_00901.jpg",311,336,1,1,"-i-"
902,"Master_00902.jpg",286,349,1,1,"-i-"
903,"Master_00903.jpg",279,352,1,1,"-i-"
904,"Master_00904.jpg",281,353,1,1,"-i-"
905,"Master_00905.jpg",265,353,1,1,"-i-"
906,"Master_00906.jpg",263,352,1,1,"-i-"
907,"Master_00907.jpg",251,354,1,1,"-i-"
908,"Master_00908.jpg",236,361,1,1,"-i-"
909,"Master_00909.jpg",234,360,1,1,"-i-"
910,"Master_00910.jpg",225,364,1,1,"-i-"
911,"Master_00911.jpg",213,360,1,1,"-i-"
912,"Master_00912.jpg",-1,-1,0,1,"-i-"
913,"Master_00913.jpg",206,363,1,1,"-i-"
914,"Master_00914.jpg",205,361,1,1,"-i-"
915,"Master_00915.jpg",210,352,1,1,"-i-"
916,"Master_00916.jpg",217,354,1,1,"-i-"
917,"Master_00917.jpg",225,356,1,1,"-ight"
918,"Master_00918.jpg",253,343,1,0,""
919,"Master_00919.jpg",263,342,1,0,""
920,"Master_00920.jpg",287,308,1,0,""
921,"Master_00921.jpg",315,285,1,0,""
922,"Master_00922.jpg",324,253,1,0,""
923,"Master_00923.jpg",313,233,1,0,""
924,"Master_00924.jpg",315,201,1,0,""
925,"Master_00925.jpg",334,186,1,0,""
926,"Master_00926.jpg",326,175,1,0,""
927,"Master_00927.jpg",322,168,1,0,""
